aspectRatio,autoPlay,background,derivatives,detailUrl,download,mediaObjectId,mediaType,metadata,mimetype,shortName,source_url,title,source_height,scaleFactor_levels,source_size,source_width,resource_url,resource_num,segment_num,id,info,iiif_url,other_name
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33277/0305.jp2,,892.0,6.0,65535.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33277/,0,0,http://www.loc.gov/item/afc9999005.33277/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33277:0305/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33277:0305/full/pct:100/0/default.jpg,0305.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33277:0305/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33277/,0,0,http://www.loc.gov/item/afc9999005.33277/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33277:0305/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33277:0305/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33277/,0,0,http://www.loc.gov/item/afc9999005.33277/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33277:0305/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33276/0304.jp2,,892.0,6.0,65550.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33276/,0,0,http://www.loc.gov/item/afc9999005.33276/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33276:0304/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33276:0304/full/pct:100/0/default.jpg,0304.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33276:0304/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33276/,0,0,http://www.loc.gov/item/afc9999005.33276/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33276:0304/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33276:0304/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33276/,0,0,http://www.loc.gov/item/afc9999005.33276/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33276:0304/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33275/0303.jp2,,892.0,6.0,65438.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33275/,0,0,http://www.loc.gov/item/afc9999005.33275/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33275:0303/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33275:0303/full/pct:100/0/default.jpg,0303.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33275:0303/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33275/,0,0,http://www.loc.gov/item/afc9999005.33275/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33275:0303/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33275:0303/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33275/,0,0,http://www.loc.gov/item/afc9999005.33275/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33275:0303/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33274/0302.jp2,,892.0,6.0,65576.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33274/,0,0,http://www.loc.gov/item/afc9999005.33274/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33274:0302/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33274:0302/full/pct:100/0/default.jpg,0302.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33274:0302/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33274/,0,0,http://www.loc.gov/item/afc9999005.33274/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33274:0302/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33274:0302/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33274/,0,0,http://www.loc.gov/item/afc9999005.33274/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33274:0302/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33273/0301.jp2,,892.0,6.0,65524.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33273/,0,0,http://www.loc.gov/item/afc9999005.33273/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33273:0301/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33273:0301/full/pct:100/0/default.jpg,0301.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33273:0301/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33273/,0,0,http://www.loc.gov/item/afc9999005.33273/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33273:0301/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33273:0301/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33273/,0,0,http://www.loc.gov/item/afc9999005.33273/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33273:0301/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33272/0300.jp2,,892.0,6.0,65425.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33272/,0,0,http://www.loc.gov/item/afc9999005.33272/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33272:0300/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33272:0300/full/pct:100/0/default.jpg,0300.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33272:0300/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33272/,0,0,http://www.loc.gov/item/afc9999005.33272/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33272:0300/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33272:0300/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33272/,0,0,http://www.loc.gov/item/afc9999005.33272/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33272:0300/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33271/0299.jp2,,892.0,6.0,65312.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33271/,0,0,http://www.loc.gov/item/afc9999005.33271/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33271:0299/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33271:0299/full/pct:100/0/default.jpg,0299.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33271:0299/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33271/,0,0,http://www.loc.gov/item/afc9999005.33271/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33271:0299/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33271:0299/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33271/,0,0,http://www.loc.gov/item/afc9999005.33271/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33271:0299/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33270/0298.jp2,,892.0,6.0,65514.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33270/,0,0,http://www.loc.gov/item/afc9999005.33270/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33270:0298/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33270:0298/full/pct:100/0/default.jpg,0298.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33270:0298/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33270/,0,0,http://www.loc.gov/item/afc9999005.33270/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33270:0298/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33270:0298/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33270/,0,0,http://www.loc.gov/item/afc9999005.33270/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33270:0298/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33268/0296.jp2,,892.0,6.0,65519.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33268/,0,0,http://www.loc.gov/item/afc9999005.33268/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33268:0296/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33268:0296/full/pct:100/0/default.jpg,0296.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33268:0296/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33268/,0,0,http://www.loc.gov/item/afc9999005.33268/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33268:0296/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33268:0296/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33268/,0,0,http://www.loc.gov/item/afc9999005.33268/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33268:0296/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33267/0295.jp2,,892.0,6.0,65552.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33267/,0,0,http://www.loc.gov/item/afc9999005.33267/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33267:0295/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33267:0295/full/pct:100/0/default.jpg,0295.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33267:0295/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33267/,0,0,http://www.loc.gov/item/afc9999005.33267/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33267:0295/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33267:0295/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33267/,0,0,http://www.loc.gov/item/afc9999005.33267/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33267:0295/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-8764/0094.jp2,,901.0,6.0,66914.0,1491.0,https://www.loc.gov/resource/afc.afc9999005-8764/,0,0,http://www.loc.gov/item/afc9999005.8764/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8764:0094/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8764:0094/full/pct:100/0/default.jpg,0094.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8764:0094/full/pct:100.0/0/default.jpg,,901.0,1.0,,1491.0,https://www.loc.gov/resource/afc.afc9999005-8764/,0,0,http://www.loc.gov/item/afc9999005.8764/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8764:0094/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8764:0094/full/pct:50.0/0/default.jpg,,450.0,1.0,,745.0,https://www.loc.gov/resource/afc.afc9999005-8764/,0,0,http://www.loc.gov/item/afc9999005.8764/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-8764:0094/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33266/0294.jp2,,946.0,6.0,72568.0,1539.0,https://www.loc.gov/resource/afc.afc9999005-33266/,0,0,http://www.loc.gov/item/afc9999005.33266/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33266:0294/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33266:0294/full/pct:100/0/default.jpg,0294.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33266:0294/full/pct:100.0/0/default.jpg,,946.0,1.0,,1539.0,https://www.loc.gov/resource/afc.afc9999005-33266/,0,0,http://www.loc.gov/item/afc9999005.33266/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33266:0294/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33266:0294/full/pct:50.0/0/default.jpg,,473.0,1.0,,769.0,https://www.loc.gov/resource/afc.afc9999005-33266/,0,0,http://www.loc.gov/item/afc9999005.33266/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33266:0294/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33265/0293.jp2,,892.0,6.0,65568.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33265/,0,0,http://www.loc.gov/item/afc9999005.33265/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33265:0293/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33265:0293/full/pct:100/0/default.jpg,0293.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33265:0293/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33265/,0,0,http://www.loc.gov/item/afc9999005.33265/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33265:0293/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33265:0293/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33265/,0,0,http://www.loc.gov/item/afc9999005.33265/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33265:0293/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33264/0292.jp2,,892.0,6.0,65573.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33264/,0,0,http://www.loc.gov/item/afc9999005.33264/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33264:0292/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33264:0292/full/pct:100/0/default.jpg,0292.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33264:0292/full/pct:100.0/0/default.jpg,,892.0,1.0,,1470.0,https://www.loc.gov/resource/afc.afc9999005-33264/,0,0,http://www.loc.gov/item/afc9999005.33264/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33264:0292/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33264:0292/full/pct:50.0/0/default.jpg,,446.0,1.0,,735.0,https://www.loc.gov/resource/afc.afc9999005-33264/,0,0,http://www.loc.gov/item/afc9999005.33264/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33264:0292/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33263/0291.jp2,,892.0,6.0,65475.0,1470.0,https://www.loc.gov/resource/afc.afc9999005-33263/,0,0,http://www.loc.gov/item/afc9999005.33263/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33263:0291/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33263:0291/full/pct:100/0/default.jpg,0291.jp2
